id,export,export_en,id_exportfee_id
2984,مسموح التصدير,Export allowed,55095300
2985,مسموح التصدير,Export allowed,55095900
2986,مسموح التصدير,Export allowed,55096100
2987,مسموح التصدير,Export allowed,55096200
2988,مسموح التصدير,Export allowed,55096900
2989,مسموح التصدير,Export allowed,55099100
2990,مسموح التصدير,Export allowed,55099200
2991,مسموح التصدير,Export allowed,55099900
2992,مسموح التصدير,Export allowed,55101100
2993,مسموح التصدير,Export allowed,55101200
2994,مسموح التصدير,Export allowed,55102000
2995,مسموح التصدير,Export allowed,55103000
2996,مسموح التصدير,Export allowed,55109000
2997,مسموح التصدير,Export allowed,55111000
2998,مسموح التصدير,Export allowed,55112000
2999,مسموح التصدير,Export allowed,55113000
3000,مسموح التصدير,Export allowed,55121100
3001,مسموح التصدير,Export allowed,55121900
3002,مسموح التصدير,Export allowed,55122100
3003,مسموح التصدير,Export allowed,55122900
3004,مسموح التصدير,Export allowed,55129100
3005,مسموح التصدير,Export allowed,55129900
3006,مسموح التصدير,Export allowed,55131100
3007,مسموح التصدير,Export allowed,55131200
3008,مسموح التصدير,Export allowed,55131300
3009,مسموح التصدير,Export allowed,55131900
3010,مسموح التصدير,Export allowed,55132100
3011,مسموح التصدير,Export allowed,55132300
3012,مسموح التصدير,Export allowed,55132900
3013,مسموح التصدير,Export allowed,55133100
3014,مسموح التصدير,Export allowed,55133900
3015,مسموح التصدير,Export allowed,55134100
3016,مسموح التصدير,Export allowed,55134900
3017,مسموح التصدير,Export allowed,55141100
3018,مسموح التصدير,Export allowed,55141200
3019,مسموح التصدير,Export allowed,55141900
3020,مسموح التصدير,Export allowed,55142100
3021,مسموح التصدير,Export allowed,55142200
3022,مسموح التصدير,Export allowed,55142300
3023,مسموح التصدير,Export allowed,55142900
3024,مسموح التصدير,Export allowed,55143000
3025,مسموح التصدير,Export allowed,55144100
3026,مسموح التصدير,Export allowed,55144200
3027,مسموح التصدير,Export allowed,55144300
3028,مسموح التصدير,Export allowed,55144900
3029,مسموح التصدير,Export allowed,55151100
3030,مسموح التصدير,Export allowed,55151200
3031,مسموح التصدير,Export allowed,55151300
3032,مسموح التصدير,Export allowed,55151900
3033,مسموح التصدير,Export allowed,55152100
3034,مسموح التصدير,Export allowed,55152200
3035,مسموح التصدير,Export allowed,55152900
3036,مسموح التصدير,Export allowed,55159100
3037,مسموح التصدير,Export allowed,55159900
3038,مسموح التصدير,Export allowed,55161100
3039,مسموح التصدير,Export allowed,55161200
3040,مسموح التصدير,Export allowed,55161300
3041,مسموح التصدير,Export allowed,55161400
3042,مسموح التصدير,Export allowed,55162100
3043,مسموح التصدير,Export allowed,55162200
3044,مسموح التصدير,Export allowed,55162300
3045,مسموح التصدير,Export allowed,55162400
3046,مسموح التصدير,Export allowed,55163100
3047,مسموح التصدير,Export allowed,55163200
3048,مسموح التصدير,Export allowed,55163300
3049,مسموح التصدير,Export allowed,55163400
3050,مسموح التصدير,Export allowed,55164100
3051,مسموح التصدير,Export allowed,55164200
3052,مسموح التصدير,Export allowed,55164300
3053,مسموح التصدير,Export allowed,55164400
3054,مسموح التصدير,Export allowed,55169100
3055,مسموح التصدير,Export allowed,55169200
3056,مسموح التصدير,Export allowed,55169300
3057,مسموح التصدير,Export allowed,55169400
3058,مسموح التصدير,Export allowed,56012100
3059,مسموح التصدير,Export allowed,56012200
3060,مسموح التصدير,Export allowed,56012900
3061,مسموح التصدير,Export allowed,56013000
3062,مسموح التصدير,Export allowed,56021000
3063,مسموح التصدير,Export allowed,56022100
3064,مسموح التصدير,Export allowed,56022900
3065,مسموح التصدير,Export allowed,56029000
3066,مسموح التصدير,Export allowed,56031100
3067,مسموح التصدير,Export allowed,56031200
3068,مسموح التصدير,Export allowed,56031300
3069,مسموح التصدير,Export allowed,56031400
3070,مسموح التصدير,Export allowed,56039100
3071,مسموح التصدير,Export allowed,56039200
3072,مسموح التصدير,Export allowed,56039300
3073,مسموح التصدير,Export allowed,56039400
3074,مسموح التصدير,Export allowed,56041000
3075,مسموح التصدير,Export allowed,56049000
3076,مسموح التصدير,Export allowed,56050000
3077,مسموح التصدير,Export allowed,56060000
3078,مسموح التصدير,Export allowed,56072100
3079,مسموح التصدير,Export allowed,56072900
3080,مسموح التصدير,Export allowed,56074100
3081,مسموح التصدير,Export allowed,56074900
3082,مسموح التصدير,Export allowed,56075000
3083,مسموح التصدير,Export allowed,56079000
3084,مسموح التصدير,Export allowed,56081100
3085,مسموح التصدير,Export allowed,56081900
3086,مسموح التصدير,Export allowed,56089000
3087,مسموح التصدير,Export allowed,56090000
3088,مسموح التصدير,Export allowed,57011000
3089,مسموح التصدير,Export allowed,57019000
3090,مسموح التصدير,Export allowed,57021000
3091,مسموح التصدير,Export allowed,57022000
3092,مسموح التصدير,Export allowed,57023100
3093,مسموح التصدير,Export allowed,57023200
3094,مسموح التصدير,Export allowed,57023900
3095,مسموح التصدير,Export allowed,57024100
3096,مسموح التصدير,Export allowed,57024200
3097,مسموح التصدير,Export allowed,57024900
3098,مسموح التصدير,Export allowed,57025000
3099,مسموح التصدير,Export allowed,57029100
3100,مسموح التصدير,Export allowed,57029200
3101,مسموح التصدير,Export allowed,57029900
3102,مسموح التصدير,Export allowed,57031000
3103,مسموح التصدير,Export allowed,57032100
3104,مسموح التصدير,Export allowed,57032900
3105,مسموح التصدير,Export allowed,57033100
3106,مسموح التصدير,Export allowed,57033900
3107,مسموح التصدير,Export allowed,57039000
3108,مسموح التصدير,Export allowed,57041000
3109,مسموح التصدير,Export allowed,57042000
3110,مسموح التصدير,Export allowed,57049000
3111,مسموح التصدير,Export allowed,57050000
3112,مسموح التصدير,Export allowed,58011000
3113,مسموح التصدير,Export allowed,58012100
3114,مسموح التصدير,Export allowed,58012200
3115,مسموح التصدير,Export allowed,58012300
3116,مسموح التصدير,Export allowed,58012600
3117,مسموح التصدير,Export allowed,58012700
3118,مسموح التصدير,Export allowed,58013100
3119,مسموح التصدير,Export allowed,58013200
3120,مسموح التصدير,Export allowed,58013300
3121,مسموح التصدير,Export allowed,58013600
3122,مسموح التصدير,Export allowed,58013700
3123,مسموح التصدير,Export allowed,58019000
3124,مسموح التصدير,Export allowed,58021000
3125,مسموح التصدير,Export allowed,58022000
3126,مسموح التصدير,Export allowed,58023000
3127,مسموح التصدير,Export allowed,58030000
3128,مسموح التصدير,Export allowed,58041000
3129,مسموح التصدير,Export allowed,58042100
3130,مسموح التصدير,Export allowed,58042900
3131,مسموح التصدير,Export allowed,58043000
3132,مسموح التصدير,Export allowed,58050000
3133,مسموح التصدير,Export allowed,58061000
3134,مسموح التصدير,Export allowed,58062000
3135,مسموح التصدير,Export allowed,58063100
3136,مسموح التصدير,Export allowed,58063200
3137,مسموح التصدير,Export allowed,58063900
3138,مسموح التصدير,Export allowed,58064000
3139,مسموح التصدير,Export allowed,58071000
3140,مسموح التصدير,Export allowed,58079000
3141,مسموح التصدير,Export allowed,58081000
3142,مسموح التصدير,Export allowed,58089000
3143,مسموح التصدير,Export allowed,58090000
3144,مسموح التصدير,Export allowed,58101000
3145,مسموح التصدير,Export allowed,58109100
3146,مسموح التصدير,Export allowed,58109200
3147,مسموح التصدير,Export allowed,58109900
3148,مسموح التصدير,Export allowed,58110000
3149,مسموح التصدير,Export allowed,59011000
3150,مسموح التصدير,Export allowed,59019000
3151,مسموح التصدير,Export allowed,59021000
3152,مسموح التصدير,Export allowed,59022000
3153,مسموح التصدير,Export allowed,59029000
3154,مسموح التصدير,Export allowed,59031000
3155,مسموح التصدير,Export allowed,59032000
3156,مسموح التصدير,Export allowed,59039000
3157,مسموح التصدير,Export allowed,59041000
3158,مسموح التصدير,Export allowed,59049000
3159,مسموح التصدير,Export allowed,59050000
3160,مسموح التصدير,Export allowed,59061000
3161,مسموح التصدير,Export allowed,59069100
3162,مسموح التصدير,Export allowed,59069900
3163,مسموح التصدير,Export allowed,59070000
3164,مسموح التصدير,Export allowed,59080000
3165,مسموح التصدير,Export allowed,59090000
3166,مسموح التصدير,Export allowed,59100000
3167,مسموح التصدير,Export allowed,59111000
3168,مسموح التصدير,Export allowed,59112000
3169,مسموح التصدير,Export allowed,59113100
3170,مسموح التصدير,Export allowed,59113200
3171,مسموح التصدير,Export allowed,59114000
3172,مسموح التصدير,Export allowed,59119000
3173,مسموح التصدير,Export allowed,60011000
3174,مسموح التصدير,Export allowed,60012100
3175,مسموح التصدير,Export allowed,60012200
3176,مسموح التصدير,Export allowed,60012900
3177,مسموح التصدير,Export allowed,60019100
3178,مسموح التصدير,Export allowed,60019200
3179,مسموح التصدير,Export allowed,60019900
3180,مسموح التصدير,Export allowed,60024000
3181,مسموح التصدير,Export allowed,60029000
3182,مسموح التصدير,Export allowed,60031000
3183,مسموح التصدير,Export allowed,60032000
3184,مسموح التصدير,Export allowed,60033000
3185,مسموح التصدير,Export allowed,60034000
3186,مسموح التصدير,Export allowed,60039000
3187,مسموح التصدير,Export allowed,60041000
3188,مسموح التصدير,Export allowed,60049000
3189,مسموح التصدير,Export allowed,60052100
3190,مسموح التصدير,Export allowed,60052200
3191,مسموح التصدير,Export allowed,60052300
3192,مسموح التصدير,Export allowed,60052400
3193,مسموح التصدير,Export allowed,60053500
3194,مسموح التصدير,Export allowed,60053600
3195,مسموح التصدير,Export allowed,60053700
3196,مسموح التصدير,Export allowed,60053800
3197,مسموح التصدير,Export allowed,60053900
3198,مسموح التصدير,Export allowed,60054100
3199,مسموح التصدير,Export allowed,60054200
3200,مسموح التصدير,Export allowed,60054300
3201,مسموح التصدير,Export allowed,60054400
3202,مسموح التصدير,Export allowed,60059000
3203,مسموح التصدير,Export allowed,60061000
3204,مسموح التصدير,Export allowed,60062100
3205,مسموح التصدير,Export allowed,60062200
3206,مسموح التصدير,Export allowed,60062300
3207,مسموح التصدير,Export allowed,60062400
3208,مسموح التصدير,Export allowed,60063100
3209,مسموح التصدير,Export allowed,60063200
3210,مسموح التصدير,Export allowed,60063300
3211,مسموح التصدير,Export allowed,60063400
3212,مسموح التصدير,Export allowed,60064100
3213,مسموح التصدير,Export allowed,60064200
3214,مسموح التصدير,Export allowed,60064300
3215,مسموح التصدير,Export allowed,60064400
3216,مسموح التصدير,Export allowed,60069000
3217,مسموح التصدير,Export allowed,61012000
3218,مسموح التصدير,Export allowed,61013000
3219,مسموح التصدير,Export allowed,61019000
3220,مسموح التصدير,Export allowed,61021000
3221,مسموح التصدير,Export allowed,61022000
3222,مسموح التصدير,Export allowed,61023000
3223,مسموح التصدير,Export allowed,61029000
3224,مسموح التصدير,Export allowed,61031000
3225,مسموح التصدير,Export allowed,61032200
3226,مسموح التصدير,Export allowed,61032300
3227,مسموح التصدير,Export allowed,61032900
3228,مسموح التصدير,Export allowed,61033100
3229,مسموح التصدير,Export allowed,61033200
3230,مسموح التصدير,Export allowed,61033300
3231,مسموح التصدير,Export allowed,61033900
3232,مسموح التصدير,Export allowed,61034100
3233,مسموح التصدير,Export allowed,61034200
3234,مسموح التصدير,Export allowed,61034300
3235,مسموح التصدير,Export allowed,61034900
3236,مسموح التصدير,Export allowed,61041300
3237,مسموح التصدير,Export allowed,61041900
3238,مسموح التصدير,Export allowed,61042200
3239,مسموح التصدير,Export allowed,61042300
3240,مسموح التصدير,Export allowed,61042900
3241,مسموح التصدير,Export allowed,61043100
3242,مسموح التصدير,Export allowed,61043200
3243,مسموح التصدير,Export allowed,61043300
3244,مسموح التصدير,Export allowed,61043900
3245,مسموح التصدير,Export allowed,61044100
3246,مسموح التصدير,Export allowed,61044200
3247,مسموح التصدير,Export allowed,61044300
3248,مسموح التصدير,Export allowed,61044400
3249,مسموح التصدير,Export allowed,61044900
3250,مسموح التصدير,Export allowed,61045100
3251,مسموح التصدير,Export allowed,61045200
3252,مسموح التصدير,Export allowed,61045300
3253,مسموح التصدير,Export allowed,61045900
3254,مسموح التصدير,Export allowed,61046100
3255,مسموح التصدير,Export allowed,61046200
3256,مسموح التصدير,Export allowed,61046300
3257,مسموح التصدير,Export allowed,61046900
3258,مسموح التصدير,Export allowed,61051000
3259,مسموح التصدير,Export allowed,61052000
3260,مسموح التصدير,Export allowed,61059000
3261,مسموح التصدير,Export allowed,61061000
3262,مسموح التصدير,Export allowed,61062000
3263,مسموح التصدير,Export allowed,61069000
3264,مسموح التصدير,Export allowed,61071100
3265,مسموح التصدير,Export allowed,61071200
3266,مسموح التصدير,Export allowed,61071900
3267,مسموح التصدير,Export allowed,61072100
3268,مسموح التصدير,Export allowed,61072200
3269,مسموح التصدير,Export allowed,61072900
3270,مسموح التصدير,Export allowed,61079100
3271,مسموح التصدير,Export allowed,61079900
3272,مسموح التصدير,Export allowed,61081100
3273,مسموح التصدير,Export allowed,61081900
3274,مسموح التصدير,Export allowed,61082100
3275,مسموح التصدير,Export allowed,61082200
3276,مسموح التصدير,Export allowed,61082900
3277,مسموح التصدير,Export allowed,61083100
3278,مسموح التصدير,Export allowed,61083200
3279,مسموح التصدير,Export allowed,61083900
3280,مسموح التصدير,Export allowed,61089100
3281,مسموح التصدير,Export allowed,61089200
3282,مسموح التصدير,Export allowed,61089900
3283,مسموح التصدير,Export allowed,61091000
3284,مسموح التصدير,Export allowed,61099000
3285,مسموح التصدير,Export allowed,61101100
3286,مسموح التصدير,Export allowed,61101200
3287,مسموح التصدير,Export allowed,61101900
3288,مسموح التصدير,Export allowed,61102000
3289,مسموح التصدير,Export allowed,61103000
3290,مسموح التصدير,Export allowed,61109000
3291,مسموح التصدير,Export allowed,61112000
3292,مسموح التصدير,Export allowed,61113000
3293,مسموح التصدير,Export allowed,61119000
3294,مسموح التصدير,Export allowed,61121100
3295,مسموح التصدير,Export allowed,61121200
3296,مسموح التصدير,Export allowed,61121900
3297,مسموح التصدير,Export allowed,61122000
3298,مسموح التصدير,Export allowed,61123100
3299,مسموح التصدير,Export allowed,61123900
3300,مسموح التصدير,Export allowed,61124100
3301,مسموح التصدير,Export allowed,61124900
3302,مسموح التصدير,Export allowed,61130000
3303,مسموح التصدير,Export allowed,61142000
3304,مسموح التصدير,Export allowed,61143000
3305,مسموح التصدير,Export allowed,61149000
3306,مسموح التصدير,Export allowed,61151000
3307,مسموح التصدير,Export allowed,61152100
3308,مسموح التصدير,Export allowed,61152200
3309,مسموح التصدير,Export allowed,61152900
3310,مسموح التصدير,Export allowed,61153000
3311,مسموح التصدير,Export allowed,61159400
3312,مسموح التصدير,Export allowed,61159500
3313,مسموح التصدير,Export allowed,61159600
3314,مسموح التصدير,Export allowed,61159900
3315,مسموح التصدير,Export allowed,61161000
3316,مسموح التصدير,Export allowed,61169100
3317,مسموح التصدير,Export allowed,61169200
3318,مسموح التصدير,Export allowed,61169300
3319,مسموح التصدير,Export allowed,61169900
3320,مسموح التصدير,Export allowed,61171000
3321,مسموح التصدير,Export allowed,61178000
3322,مسموح التصدير,Export allowed,61179000
3323,مسموح التصدير,Export allowed,62012000
3324,مسموح التصدير,Export allowed,62013000
3325,مسموح التصدير,Export allowed,62014000
3326,مسموح التصدير,Export allowed,62019000
3327,مسموح التصدير,Export allowed,62022000
3328,مسموح التصدير,Export allowed,62023000
3329,مسموح التصدير,Export allowed,62024000
3330,مسموح التصدير,Export allowed,62029000
3331,مسموح التصدير,Export allowed,62031100
3332,مسموح التصدير,Export allowed,62031200
3333,مسموح التصدير,Export allowed,62031900
3334,مسموح التصدير,Export allowed,62032200
3335,مسموح التصدير,Export allowed,62032300
3336,مسموح التصدير,Export allowed,62032900
3337,مسموح التصدير,Export allowed,62033100
3338,مسموح التصدير,Export allowed,62033200
3339,مسموح التصدير,Export allowed,62033300
3340,مسموح التصدير,Export allowed,62033900
3341,مسموح التصدير,Export allowed,62034100
3342,مسموح التصدير,Export allowed,62034200
3343,مسموح التصدير,Export allowed,62034300
3344,مسموح التصدير,Export allowed,62034900
3345,مسموح التصدير,Export allowed,62041100
3346,مسموح التصدير,Export allowed,62041200
3347,مسموح التصدير,Export allowed,62041300
3348,مسموح التصدير,Export allowed,62041900
3349,مسموح التصدير,Export allowed,62042100
3350,مسموح التصدير,Export allowed,62042200
3351,مسموح التصدير,Export allowed,62042300
3352,مسموح التصدير,Export allowed,62042900
3353,مسموح التصدير,Export allowed,62043100
3354,مسموح التصدير,Export allowed,62043200
3355,مسموح التصدير,Export allowed,62043300
3356,مسموح التصدير,Export allowed,62043900
3357,مسموح التصدير,Export allowed,62044100
3358,مسموح التصدير,Export allowed,62044200
3359,مسموح التصدير,Export allowed,62044300
3360,مسموح التصدير,Export allowed,62044400
3361,مسموح التصدير,Export allowed,62044900
3362,مسموح التصدير,Export allowed,62045100
3363,مسموح التصدير,Export allowed,62045200
3364,مسموح التصدير,Export allowed,62045300
3365,مسموح التصدير,Export allowed,62045900
3366,مسموح التصدير,Export allowed,62046100
3367,مسموح التصدير,Export allowed,62046200
3368,مسموح التصدير,Export allowed,62046300
3369,مسموح التصدير,Export allowed,62046900
3370,مسموح التصدير,Export allowed,62052000
3371,مسموح التصدير,Export allowed,62053000
3372,مسموح التصدير,Export allowed,62059000
3373,مسموح التصدير,Export allowed,62061000
3374,مسموح التصدير,Export allowed,62062000
3375,مسموح التصدير,Export allowed,62063000
3376,مسموح التصدير,Export allowed,62064000
3377,مسموح التصدير,Export allowed,62069000
3378,مسموح التصدير,Export allowed,62071100
3379,مسموح التصدير,Export allowed,62071900
3380,مسموح التصدير,Export allowed,62072100
3381,مسموح التصدير,Export allowed,62072200
3382,مسموح التصدير,Export allowed,62072900
3383,مسموح التصدير,Export allowed,62079100
3384,مسموح التصدير,Export allowed,62079900
3385,مسموح التصدير,Export allowed,62081100
3386,مسموح التصدير,Export allowed,62081900
3387,مسموح التصدير,Export allowed,62082100
3388,مسموح التصدير,Export allowed,62082200
3389,مسموح التصدير,Export allowed,62082900
3390,مسموح التصدير,Export allowed,62089100
3391,مسموح التصدير,Export allowed,62089200
3392,مسموح التصدير,Export allowed,62089900
3393,مسموح التصدير,Export allowed,62091000
3394,مسموح التصدير,Export allowed,62092000
3395,مسموح التصدير,Export allowed,62093000
3396,مسموح التصدير,Export allowed,62099000
3397,مسموح التصدير,Export allowed,62101000
3398,مسموح التصدير,Export allowed,62102000
3399,مسموح التصدير,Export allowed,62103000
3400,مسموح التصدير,Export allowed,62104000
3401,مسموح التصدير,Export allowed,62105000
3402,مسموح التصدير,Export allowed,62111100
3403,مسموح التصدير,Export allowed,62111200
3404,مسموح التصدير,Export allowed,62112000
3405,مسموح التصدير,Export allowed,62113200
3406,مسموح التصدير,Export allowed,62113300
3407,مسموح التصدير,Export allowed,62113900
3408,مسموح التصدير,Export allowed,62114200
3409,مسموح التصدير,Export allowed,62114300
3410,مسموح التصدير,Export allowed,62114900
3411,مسموح التصدير,Export allowed,62121000
3412,مسموح التصدير,Export allowed,62122000
3413,مسموح التصدير,Export allowed,62123000
3414,مسموح التصدير,Export allowed,62129000
3415,مسموح التصدير,Export allowed,62132000
3416,مسموح التصدير,Export allowed,62139000
3417,مسموح التصدير,Export allowed,62141000
3418,مسموح التصدير,Export allowed,62142000
3419,مسموح التصدير,Export allowed,62143000
3420,مسموح التصدير,Export allowed,62144000
3421,مسموح التصدير,Export allowed,62149000
3422,مسموح التصدير,Export allowed,62151000
3423,مسموح التصدير,Export allowed,62152000
3424,مسموح التصدير,Export allowed,62159000
3425,مسموح التصدير,Export allowed,62160000
3426,مسموح التصدير,Export allowed,62171000
3427,مسموح التصدير,Export allowed,62179000
3428,مسموح التصدير,Export allowed,63011000
3429,مسموح التصدير,Export allowed,63012000
3430,مسموح التصدير,Export allowed,63013000
3431,مسموح التصدير,Export allowed,63014000
3432,مسموح التصدير,Export allowed,63019000
3433,مسموح التصدير,Export allowed,63021000
3434,مسموح التصدير,Export allowed,63022100
3435,مسموح التصدير,Export allowed,63022200
3436,مسموح التصدير,Export allowed,63022900
3437,مسموح التصدير,Export allowed,63023100
3438,مسموح التصدير,Export allowed,63023200
3439,مسموح التصدير,Export allowed,63023900
3440,مسموح التصدير,Export allowed,63024000
3441,مسموح التصدير,Export allowed,63025100
3442,مسموح التصدير,Export allowed,63025300
3443,مسموح التصدير,Export allowed,63025900
3444,مسموح التصدير,Export allowed,63026000
3445,مسموح التصدير,Export allowed,63029100
3446,مسموح التصدير,Export allowed,63029300
3447,مسموح التصدير,Export allowed,63029900
3448,مسموح التصدير,Export allowed,63031200
3449,مسموح التصدير,Export allowed,63031900
3450,مسموح التصدير,Export allowed,63039100
3451,مسموح التصدير,Export allowed,63039200
3452,مسموح التصدير,Export allowed,63039900
3453,مسموح التصدير,Export allowed,63041100
3454,مسموح التصدير,Export allowed,63041900
3455,مسموح التصدير,Export allowed,63042000
3456,مسموح التصدير,Export allowed,63049100
3457,مسموح التصدير,Export allowed,63049200
3458,مسموح التصدير,Export allowed,63049300
3459,مسموح التصدير,Export allowed,63049900
3460,ممنوع التصدير,Export allowed,63051000
3461,مسموح التصدير,Export allowed,63052000
3462,مسموح التصدير,Export allowed,63053200
3463,مسموح التصدير,Export allowed,63053300
3464,مسموح التصدير,Export allowed,63053900
3465,مسموح التصدير,Export allowed,63059000
3466,مسموح التصدير,Export allowed,63061200
3467,مسموح التصدير,Export allowed,63061910
3468,مسموح التصدير,Export allowed,63061990
3469,مسموح التصدير,Export allowed,63062200
3470,مسموح التصدير,Export allowed,63062910
3471,مسموح التصدير,Export allowed,63062990
3472,مسموح التصدير,Export allowed,63063000
3473,مسموح التصدير,Export allowed,63064000
3474,مسموح التصدير,Export allowed,63069100
3475,مسموح التصدير,Export allowed,63069900
3476,مسموح التصدير,Export allowed,63071000
3477,مسموح التصدير,Export allowed,63072000
3478,مسموح التصدير,Export allowed,63079000
3479,مسموح التصدير,Export allowed,63080000
3480,ممنوع التصدير,Export allowed,63090000
3481,مسموح التصدير,Export allowed,63101000
3482,مسموح التصدير,Export allowed,63109000
3483,مسموح التصدير,Export allowed,64011000
3484,مسموح التصدير,Export allowed,64019200
3485,مسموح التصدير,Export allowed,64019900
3486,مسموح التصدير,Export allowed,64021200
3487,مسموح التصدير,Export allowed,64021900
3488,مسموح التصدير,Export allowed,64022000
3489,مسموح التصدير,Export allowed,64029100
3490,مسموح التصدير,Export allowed,64029900
3491,مسموح التصدير,Export allowed,64031200
3492,مسموح التصدير,Export allowed,64031900
3493,مسموح التصدير,Export allowed,64032000
3494,مسموح التصدير,Export allowed,64034000
3495,مسموح التصدير,Export allowed,64035100
3496,مسموح التصدير,Export allowed,64035900
3497,مسموح التصدير,Export allowed,64039100
3498,مسموح التصدير,Export allowed,64039900
3499,مسموح التصدير,Export allowed,64041100
3500,مسموح التصدير,Export allowed,64041900
3501,مسموح التصدير,Export allowed,64042000
3502,مسموح التصدير,Export allowed,64051000
3503,مسموح التصدير,Export allowed,64052000
3504,مسموح التصدير,Export allowed,64059000
3505,مسموح التصدير,Export allowed,64061000
3506,مسموح التصدير,Export allowed,64062000
3507,مسموح التصدير,Export allowed,64069000
3508,مسموح التصدير,Export allowed,65010000
3509,مسموح التصدير,Export allowed,65020000
3510,مسموح التصدير,Export allowed,65040000
3511,مسموح التصدير,Export allowed,65050000
3512,مسموح التصدير,Export allowed,65061000
3513,مسموح التصدير,Export allowed,65069100
3514,مسموح التصدير,Export allowed,65069900
3515,مسموح التصدير,Export allowed,65070000
3516,مسموح التصدير,Export allowed,66011000
3517,مسموح التصدير,Export allowed,66019100
3518,مسموح التصدير,Export allowed,66019900
3519,مسموح التصدير,Export allowed,66020000
3520,مسموح التصدير,Export allowed,66032000
3521,مسموح التصدير,Export allowed,66039000
3522,مسموح التصدير,Export allowed,67010000
3523,مسموح التصدير,Export allowed,67021000
3524,مسموح التصدير,Export allowed,67029000
3525,مسموح التصدير,Export allowed,67030000
3526,مسموح التصدير,Export allowed,67041100
3527,مسموح التصدير,Export allowed,67041900
3528,مسموح التصدير,Export allowed,67042000
3529,مسموح التصدير,Export allowed,67049000
3530,مسموح التصدير,Export allowed,68010000
3531,مسموح التصدير,Export allowed,68021000
3532,مسموح التصدير,Export allowed,68022100
3533,مسموح التصدير,Export allowed,68022300
3534,مسموح التصدير,Export allowed,68022900
3535,مسموح التصدير,Export allowed,68029100
3536,مسموح التصدير,Export allowed,68029200
3537,مسموح التصدير,Export allowed,68029300
3538,مسموح التصدير,Export allowed,68029900
3539,مسموح التصدير,Export allowed,68030000
3540,مسموح التصدير,Export allowed,68041000
3541,مسموح التصدير,Export allowed,68042100
3542,مسموح التصدير,Export allowed,68042200
3543,مسموح التصدير,Export allowed,68042300
3544,مسموح التصدير,Export allowed,68043000
3545,مسموح التصدير,Export allowed,68051000
3546,مسموح التصدير,Export allowed,68052000
3547,مسموح التصدير,Export allowed,68053000
3548,مسموح التصدير,Export allowed,68061000
3549,مسموح التصدير,Export allowed,68062000
3550,مسموح التصدير,Export allowed,68069000
3551,مسموح التصدير,Export allowed,68071000
3552,مسموح التصدير,Export allowed,68079000
3553,مسموح التصدير,Export allowed,68080000
3554,مسموح التصدير,Export allowed,68091100
3555,مسموح التصدير,Export allowed,68091900
3556,مسموح التصدير,Export allowed,68099010
3557,مسموح التصدير,Export allowed,68099091
3558,مسموح التصدير,Export allowed,68099099
3559,مسموح التصدير,Export allowed,68101100
3560,مسموح التصدير,Export allowed,68101910
3561,مسموح التصدير,Export allowed,68101920
3562,مسموح التصدير,Export allowed,68101930
3563,مسموح التصدير,Export allowed,68101940
3564,مسموح التصدير,Export allowed,68101950
3565,مسموح التصدير,Export allowed,68101990
3566,مسموح التصدير,Export allowed,68109100
3567,مسموح التصدير,Export allowed,68109900
3568,مسموح التصدير,Export allowed,68114000
3569,مسموح التصدير,Export allowed,68118100
3570,مسموح التصدير,Export allowed,68118200
3571,مسموح التصدير,Export allowed,68118900
3572,مسموح التصدير,Export allowed,68128000
3573,مسموح التصدير,Export allowed,68129100
3574,مسموح التصدير,Export allowed,68129900
3575,مسموح التصدير,Export allowed,68132000
3576,مسموح التصدير,Export allowed,68138100
3577,مسموح التصدير,Export allowed,68138900
3578,مسموح التصدير,Export allowed,68141000
3579,مسموح التصدير,Export allowed,68149000
3580,مسموح التصدير,Export allowed,68151100
3581,مسموح التصدير,Export allowed,68151200
3582,مسموح التصدير,Export allowed,68151300
3583,مسموح التصدير,Export allowed,68151900
3584,مسموح التصدير,Export allowed,68152000
3585,مسموح التصدير,Export allowed,68159100
3586,مسموح التصدير,Export allowed,68159900
3587,مسموح التصدير,Export allowed,69010000
3588,مسموح التصدير,Export allowed,69021000
3589,مسموح التصدير,Export allowed,69022000
3590,مسموح التصدير,Export allowed,69029000
3591,مسموح التصدير,Export allowed,69031000
3592,مسموح التصدير,Export allowed,69032000
3593,مسموح التصدير,Export allowed,69039000
3594,مسموح التصدير,Export allowed,69041000
3595,مسموح التصدير,Export allowed,69049000
3596,مسموح التصدير,Export allowed,69051000
3597,مسموح التصدير,Export allowed,69059000
3598,مسموح التصدير,Export allowed,69060000
3599,ممنوع التصدير,Export allowed,69072100
3600,ممنوع التصدير,Export allowed,69072200
3601,ممنوع التصدير,Export allowed,69072300
3602,ممنوع التصدير,Export allowed,69073000
3603,ممنوع التصدير,Export allowed,69074000
3604,مسموح التصدير,Export allowed,69091100
3605,مسموح التصدير,Export allowed,69091200
3606,مسموح التصدير,Export allowed,69091900
3607,مسموح التصدير,Export allowed,69099000
3608,مسموح التصدير,Export allowed,69101000
3609,مسموح التصدير,Export allowed,69109000
3610,مسموح التصدير,Export allowed,69111000
3611,مسموح التصدير,Export allowed,69119000
3612,مسموح التصدير,Export allowed,69120000
3613,مسموح التصدير,Export allowed,69131000
3614,مسموح التصدير,Export allowed,69139000
3615,مسموح التصدير,Export allowed,69141000
3616,مسموح التصدير,Export allowed,69149010
3617,مسموح التصدير,Export allowed,69149090
3618,مسموح التصدير,Export allowed,70010000
