"id","created_at","material","name","band","clearanceFeeExport","priceImport","clearanceFee","priceFull","type","priceExport","note","","",""
"96536","6/8/2025","[84251100] روافع ذات بكرات(عدا ذات القواديس أوالمستعملة لرفع السيارات),تعمل بمحرك كهربائي","روافع ذات بكرات(عدا ذات القواديس أوالمستعملة لرفع السيارات),تعمل بمحرك كهربائي","84251100","2","225","75","300","وزن","0","","","",""
"96537","6/8/2025","[84251900] روافع ذات بكرات(عدا ذات القواديس أوالمستعملة لرفع السيارات) (غ م س)","روافع ذات بكرات(عدا ذات القواديس أوالمستعملة لرفع السيارات) (غ م س)","84251900","2","225","75","300","وزن","0","","","",""
"96538","6/8/2025","[84253100] روافع أخر ذات إسطوانات أفقية(ونش)وروافع ذات إسطوانات عمودية(كابستان),تعمل بمحرك كهربائي","روافع أخر ذات إسطوانات أفقية(ونش)وروافع ذات إسطوانات عمودية(كابستان),تعمل بمحرك كهربائي","84253100","2","225","75","300","وزن","0","","","",""
"96539","6/8/2025","[84253900] روافع أخر ذات إسطوانات أفقية(ونش)وروافع ذات إسطوانات عمودية(كابستان) (غ م س)","روافع أخر ذات إسطوانات أفقية(ونش)وروافع ذات إسطوانات عمودية(كابستان) (غ م س)","84253900","2","225","75","300","وزن","0","","","",""
"96540","6/8/2025","[84254100] أجهزة رفع ثابتة للسيارات من الأنواع المستعملة بمرائب السيارات (الجراجات)","أجهزة رفع ثابتة للسيارات من الأنواع المستعملة بمرائب السيارات (الجراجات)","84254100","2","225","75","300","وزن","0","","","",""
"96541","6/8/2025","[84254200] روافع ""عفريتات"" وآلات رفع أخر? هيدروليكية","روافع ""عفريتات"" وآلات رفع أخر? هيدروليكية","84254200","2","225","75","300","وزن","0","","","",""
"96542","6/8/2025","[84254900] روافع (عفريتات)? روافع من النوع المستعمل لرفع المركبات (غ م س)","روافع (عفريتات)? روافع من النوع المستعمل لرفع المركبات (غ م س)","84254900","2","225","75","300","وزن","0","","","",""
"96543","6/8/2025","[84261100] جسور رافعة متحركة على قواعد ثابتة","جسور رافعة متحركة على قواعد ثابتة","84261100","2","225","75","300","وزن","0","","","",""
"96544","6/8/2025","[84261200] هياكل رافعة متحركة (على إطارات)? عربات مصممة للوقوف فوق الحمولة لرفعها و نقلها ....","هياكل رافعة متحركة (على إطارات)? عربات مصممة للوقوف فوق الحمولة لرفعها و نقلها ....","84261200","2","225","75","300","وزن","0","","","",""
"96547","6/8/2025","[84263000] روافع (كرين) بهياكل متحركة على خط حديدي","روافع (كرين) بهياكل متحركة على خط حديدي","84263000","2","225","75","300","وزن","0","","","",""
"96548","6/8/2025","[84264100] آلات وأجهزة أخر? ذاتية الدفع على إطارات","آلات وأجهزة أخر? ذاتية الدفع على إطارات","84264100","2","225","75","300","وزن","0","","","",""
"96549","6/8/2025","[84264900] آلات وأجهزة أخر? ذاتية الدفع (غ م س)","آلات وأجهزة أخر? ذاتية الدفع (غ م س)","84264900","2","225","75","300","وزن","0","","","",""
"96550","6/8/2025","[84269100] مصممة للتركيب على مركبات تسير على الطرق","مصممة للتركيب على مركبات تسير على الطرق","84269100","2","225","75","300","وزن","0","","","",""
"96551","6/8/2025","[84269900] آلات واجهزة رفع أخر,(غ م س)","آلات واجهزة رفع أخر,(غ م س)","84269900","2","225","75","300","وزن","0","","","",""
"96552","6/8/2025","[84271000] عربات بروافع شوكية وعربات أخر للتنضيد مجهزة بمعدات رفع,ذاتية الدفع,تعمل بمحرك كهربائي","عربات بروافع شوكية وعربات أخر للتنضيد مجهزة بمعدات رفع,ذاتية الدفع,تعمل بمحرك كهربائي","84271000","2","225","75","300","وزن","0","","","",""
"96553","6/8/2025","[84272000] عربات بروافع شوكية وعربات أخر للتنضيد مجهزة بمعدات رفع,ذاتية الدفع,(غ م س)","عربات بروافع شوكية وعربات أخر للتنضيد مجهزة بمعدات رفع,ذاتية الدفع,(غ م س)","84272000","2","225","75","300","وزن","0","","","",""
"96554","6/8/2025","[84279000] عربات بروافع شوكية وعربات أخر للتنضيد مجهزة بمعدات رفع,عداالعربات ذاتية الدفع","عربات بروافع شوكية وعربات أخر للتنضيد مجهزة بمعدات رفع,عداالعربات ذاتية الدفع","84279000","2","225","75","300","وزن","0","","","",""
"96555","6/8/2025","[84281000] مصاعد للأشخاص والبضائع وروافع ذات قواديس","مصاعد للأشخاص والبضائع وروافع ذات قواديس","84281000","2","225","75","300","وزن","0","","","",""
"96556","6/8/2025","[84282000] أجهزة رافعة أو ناقلة تعمل بالهواء المضغوط","أجهزة رافعة أو ناقلة تعمل بالهواء المضغوط","84282000","2","225","75","300","وزن","0","","","",""
"96557","6/8/2025","[84283100] أجهزةرفع أونقل أخر,ذات عمل مستمر للبضائع أو المواد,مصممة خصيصا للاستعمال تحت الأرض","أجهزةرفع أونقل أخر,ذات عمل مستمر للبضائع أو المواد,مصممة خصيصا للاستعمال تحت الأرض","84283100","2","225","75","300","وزن","0","","","",""
"96558","6/8/2025","[84283200] أجهزةرفع أونقل أخر,ذات عمل مستمر للبضائع أو المواد,ذات قواديس,(غ م س)","أجهزةرفع أونقل أخر,ذات عمل مستمر للبضائع أو المواد,ذات قواديس,(غ م س)","84283200","2","225","75","300","وزن","0","","","",""
"96559","6/8/2025","[84283300] أجهزةرفع أونقل أخر,ذات عمل مستمر للبضائع أو المواد,ذات سيور,(غ م س)(001)","أجهزةرفع أونقل أخر,ذات عمل مستمر للبضائع أو المواد,ذات سيور,(غ م س)(001)","84283300","2","225","75","300","وزن","0","","","",""
"96560","6/8/2025","[84283900] أجهزةرفع أونقل أخر,ذات عمل مستمر للبضائع أو المواد,(غ م س)","أجهزةرفع أونقل أخر,ذات عمل مستمر للبضائع أو المواد,(غ م س)","84283900","2","225","75","300","وزن","0","","","",""
"96561","6/8/2025","[84284000] سلالم وممرات متحركة","سلالم وممرات متحركة","84284000","2","225","75","300","وزن","0","","","",""
"96562","6/8/2025","[84286000] ناقلات سلكيةبمافيهاالناقلات بمقاعدوأجهزةرفع المتزلجين;تركيبات آليةلسحب الناقلات الجبلية","ناقلات سلكيةبمافيهاالناقلات بمقاعدوأجهزةرفع المتزلجين;تركيبات آليةلسحب الناقلات الجبلية","84286000","2","225","75","300","وزن","0","","","",""
"96563","6/8/2025","[84287000] الإنسان الآلي ""Robots"" الصناعي.","الإنسان الآلي ""Robots"" الصناعي.","84287000","2","225","75","300","وزن","0","","","",""
"96564","6/8/2025","[84289000] آلات وأجهـزة أخر للرفع أو التنضيد أو التحميل أو التفريغ (غ م س)","آلات وأجهـزة أخر للرفع أو التنضيد أو التحميل أو التفريغ (غ م س)","84289000","2","225","75","300","وزن","0","","","",""
"96565","6/8/2025","[84291100] بولدوزرات وأنجلدوزرات بجنازير ذاتية الدفع","بولدوزرات وأنجلدوزرات بجنازير ذاتية الدفع","84291100","2","225","75","300","وزن","0","","","",""
"96566","6/8/2025","[84291900] بولدوزرات وأنجلدوزرات عدا (التي بجنازير) ذاتية الدفع","بولدوزرات وأنجلدوزرات عدا (التي بجنازير) ذاتية الدفع","84291900","2","225","75","300","وزن","0","","","",""
"96567","6/8/2025","[84292000] آلات تسوية ذاتية الدفع","آلات تسوية ذاتية الدفع","84292000","2","225","75","300","وزن","0","","","",""
"96568","6/8/2025","[84293000] آلات كشط (سكرابرز""scrapers"") ذاتية الدفع","آلات كشط (سكرابرز""scrapers"") ذاتية الدفع","84293000","2","225","75","300","وزن","0","","","",""
"96569","6/8/2025","[84294000] آلات دك ومحادل رصف الطرق ""Road rollers"" ذاتية الدفع","آلات دك ومحادل رصف الطرق ""Road rollers"" ذاتية الدفع","84294000","2","225","75","300","وزن","0","","","",""
"96570","6/8/2025","[84295100] محملات بمجارف أمامية","محملات بمجارف أمامية","84295100","2","225","75","300","وزن","0","","","",""
"96571","6/8/2025","[84295200] آلات ذات هيكل علوي متحرك مدى دورانه 360 درجة ذاتية الدفع","آلات ذات هيكل علوي متحرك مدى دورانه 360 درجة ذاتية الدفع","84295200","2","225","75","300","وزن","0","","","",""
"96572","6/8/2025","[84295900] مجارف أليةوألات إستخراج ومحملات بمجارف,ذاتية الدفع,(غ م س)","مجارف أليةوألات إستخراج ومحملات بمجارف,ذاتية الدفع,(غ م س)","84295900","2","225","75","300","وزن","0","","","",""
"96573","6/8/2025","[84301000] آلات غرز أو نزع الأوتاد","آلات غرز أو نزع الأوتاد","84301000","2","225","75","300","وزن","0","","","",""
"96574","6/8/2025","[84302000] جارفات وطاردات الثلج","جارفات وطاردات الثلج","84302000","2","225","75","300","وزن","0","","","",""
"96575","6/8/2025","[84303100] آلات تكسير الصخر أو الفحم الحجري وآلات حفر الأنفاق، ذاتية الدفع","آلات تكسير الصخر أو الفحم الحجري وآلات حفر الأنفاق، ذاتية الدفع","84303100","2","225","75","300","وزن","0","","","",""
"96576","6/8/2025","[84303900] آلات تكسير الصخر أو الفحم الحجري وآلات حفر الأنفاق (غ م س)","آلات تكسير الصخر أو الفحم الحجري وآلات حفر الأنفاق (غ م س)","84303900","2","225","75","300","وزن","0","","","",""
"96577","6/8/2025","[84304100] آلات أخر لحفر أوسبر الأعماق ذاتية الدفع","آلات أخر لحفر أوسبر الأعماق ذاتية الدفع","84304100","2","225","75","300","وزن","0","","","",""
"96578","6/8/2025","[84304900] آلات أخر لحفر أوسبر الأعماق (غ م س)","آلات أخر لحفر أوسبر الأعماق (غ م س)","84304900","2","225","75","300","وزن","0","","","",""
"96579","6/8/2025","[84305000] آلات وأجهزة أخر للتسوية,للتمهيد ,للكشط,، ذاتيةالدفع (غ م س)","آلات وأجهزة أخر للتسوية,للتمهيد ,للكشط,، ذاتيةالدفع (غ م س)","84305000","2","225","75","300","وزن","0","","","",""
"96580","6/8/2025","[84306100] آلات وأجهزة دك أو رص، غير ذاتية الدفع","آلات وأجهزة دك أو رص، غير ذاتية الدفع","84306100","2","225","75","300","وزن","0","","","",""
"96581","6/8/2025","[84306900] آلات وأجهزة أخر? غير ذاتية الدفع(غ م س) ,للتسوية أو للتمهيد أو للحفر ..الخ","آلات وأجهزة أخر? غير ذاتية الدفع(غ م س) ,للتسوية أو للتمهيد أو للحفر ..الخ","84306900","2","225","75","300","وزن","0","","","",""
"96582","6/8/2025","[84311000] أجزاء الألات الداخلة بالبند 8425 (روافع ذات بكرات أو إسطوانات(أفقيةأوعمودية)أوعفريتات)","أجزاء الألات الداخلة بالبند 8425 (روافع ذات بكرات أو إسطوانات(أفقيةأوعمودية)أوعفريتات)","84311000","2","225","75","300","وزن","0","","","",""
"96583","6/8/2025","[84312000] أجزاءالآلات الداخلةبالبند 8427(عربات بروافع شوكية وعربات أخر للتنضيد مجهزةبمعدات رفع )","أجزاءالآلات الداخلةبالبند 8427(عربات بروافع شوكية وعربات أخر للتنضيد مجهزةبمعدات رفع )","84312000","2","225","75","300","وزن","0","","","",""
"96584","6/8/2025","[84313100] أجزاءلمصاعد نقل الاشخاص أوالبضائع أوللروافع ذات القواديس أو للسلالم المتحركة","أجزاءلمصاعد نقل الاشخاص أوالبضائع أوللروافع ذات القواديس أو للسلالم المتحركة","84313100","2","225","75","300","وزن","0","","","",""
"96585","6/8/2025","[84313900] أجزاء أجهزة الرفع أو التنضيد أو التحميل أو التفريغ الداخلة للبند 8428 (غ م س)","أجزاء أجهزة الرفع أو التنضيد أو التحميل أو التفريغ الداخلة للبند 8428 (غ م س)","84313900","2","225","75","300","وزن","0","","","",""
"96586","6/8/2025","[84314100] قواديس   ومجارف  وخطاطيف  وكلاليب  للآلات الداخلة بالبند 8426 أو 8429 أو 8430","قواديس   ومجارف  وخطاطيف  وكلاليب  للآلات الداخلة بالبند 8426 أو 8429 أو 8430","84314100","2","225","75","300","وزن","0","","","",""
"96587","6/8/2025","[84314200] نصال لجرافات شق الطرق أو لجرافات تسويةالطرق الداخلة بالبند 842910","نصال لجرافات شق الطرق أو لجرافات تسويةالطرق الداخلة بالبند 842910","84314200","2","225","75","300","وزن","0","","","",""
"96588","6/8/2025","[84314300] أجزاء لآلات السبر أو الحفر , الداخلة بالبند 843041 أو 843049","أجزاء لآلات السبر أو الحفر , الداخلة بالبند 843041 أو 843049","84314300","2","225","75","300","وزن","0","","","",""
"96589","6/8/2025","[84314900] للآلات و الأجهزة الداخلة في البند 84.26 أو 84.29 أو 84.30 (غ م س<","للآلات و الأجهزة الداخلة في البند 84.26 أو 84.29 أو 84.30 (غ م س<","84314900","2","225","75","300","وزن","0","","","",""
"96590","6/8/2025","[84321000] محاريث  مما يستعمل في الزراعة أو البستنة أو الغابات لتحضير أو فلاحة التربة","محاريث  مما يستعمل في الزراعة أو البستنة أو الغابات لتحضير أو فلاحة التربة","84321000","2","225","75","300","وزن","0","","","",""
"96591","6/8/2025","[84322100] آلات تفتيت كتل التربة ذات أقراص","آلات تفتيت كتل التربة ذات أقراص","84322100","2","225","75","300","وزن","0","","","",""
"96592","6/8/2025","[84322900] آلات  تفتيت كتل التربة (غ م س), وألات تقليب وتمهيدوشق وفلاحةالتربةللزراعةوألات نزع العشب","آلات  تفتيت كتل التربة (غ م س), وألات تقليب وتمهيدوشق وفلاحةالتربةللزراعةوألات نزع العشب","84322900","2","225","75","300","وزن","0","","","",""
"96593","6/8/2025","[84323100] آلات البذر والغرس والشتل بدون حصادة ""صندوق""","آلات البذر والغرس والشتل بدون حصادة ""صندوق""","84323100","2","225","75","300","وزن","0","","","",""
"96594","6/8/2025","[84323900] غ?رھا","غ?رھا","84323900","2","225","75","300","وزن","0","","","",""
"96595","6/8/2025","[84324100] آلات فرش الأسمدة العضو?ة","آلات فرش الأسمدة العضو?ة","84324100","2","225","75","300","وزن","0","","","",""
"96596","6/8/2025","[84324200] آلات توز?ع الأسمدة العضو?ة","آلات توز?ع الأسمدة العضو?ة","84324200","2","225","75","300","وزن","0","","","",""
"96597","6/8/2025","[84328000] آلات وأجهزة أخر  للزراعة أو .. التربة محادل الحدائق أو الملاعب الرياضية (غ م س)","آلات وأجهزة أخر  للزراعة أو .. التربة محادل الحدائق أو الملاعب الرياضية (غ م س)","84328000","2","225","75","300","وزن","0","","","",""
"96598","6/8/2025","[84329000] أجزاء آلات وأجهزة,للزراعةأو البستنةأوالحراج, لتحضيرالتربة أو لمحادل الحدائق أو للملاعب..","أجزاء آلات وأجهزة,للزراعةأو البستنةأوالحراج, لتحضيرالتربة أو لمحادل الحدائق أو للملاعب..","84329000","2","225","75","300","وزن","0","","","",""
"96599","6/8/2025","[84331100] قاصّات الأعشاب والحشائش للمروج والحدائق والملاعب بمحرك? ذات أداة قص تدور بخط أفقي","قاصّات الأعشاب والحشائش للمروج والحدائق والملاعب بمحرك? ذات أداة قص تدور بخط أفقي","84331100","2","225","75","300","وزن","0","","","",""
"96600","6/8/2025","[84331900] قاصّات الأعشاب والحشائش للمروج والحدائق والملاعب (غ م س)","قاصّات الأعشاب والحشائش للمروج والحدائق والملاعب (غ م س)","84331900","2","225","75","300","وزن","0","","","",""
"96601","6/8/2025","[84332000] قاصات أعشاب و حشائش أخر? بما في ذلك قضبان القطع التي تركب على الجرارات ""التراكتورات""","قاصات أعشاب و حشائش أخر? بما في ذلك قضبان القطع التي تركب على الجرارات ""التراكتورات""","84332000","2","225","75","300","وزن","0","","","",""
"96602","6/8/2025","[84333000] أجهزة أخر لحصاد الكلأ للزراعة","أجهزة أخر لحصاد الكلأ للزراعة","84333000","2","225","75","300","وزن","0","","","",""
"96603","6/8/2025","[84334000] مكابس للقش أو العلف? بما فيها مكابس جمع وحزم القش للزراعة","مكابس للقش أو العلف? بما فيها مكابس جمع وحزم القش للزراعة","84334000","2","225","75","300","وزن","0","","","",""
"96604","6/8/2025","[84335100] آلات حاصدة - درّاسة للزراعة","آلات حاصدة - درّاسة للزراعة","84335100","2","225","75","300","وزن","0","","","",""
"96605","6/8/2025","[84335200] آلات دراس أخر للزراعة","آلات دراس أخر للزراعة","84335200","2","225","75","300","وزن","0","","","",""
"96606","6/8/2025","[84335300] آلات جني وحصد الجذور أو الدرنات للزراعة","آلات جني وحصد الجذور أو الدرنات للزراعة","84335300","2","225","75","300","وزن","0","","","",""
"96607","6/8/2025","[84335900] آلات وأجهزة جنى وحصد أخر, (غ م س)","آلات وأجهزة جنى وحصد أخر, (غ م س)","84335900","2","225","75","300","وزن","0","","","",""
"96608","6/8/2025","[84336000] آلات وأجهزة لتنظيف أو تصنيف أو فرز البيض أو الفواكه أو غيرها من المحاصيل الزراعية","آلات وأجهزة لتنظيف أو تصنيف أو فرز البيض أو الفواكه أو غيرها من المحاصيل الزراعية","84336000","2","225","75","300","وزن","0","","","",""
"96609","6/8/2025","[84339000] أجزاءلآلات وأجهزة جني وحصد أو دراس المحاصيل الزراعيّةولآلات تنظيف أو تصنيف أوفرز البيض..","أجزاءلآلات وأجهزة جني وحصد أو دراس المحاصيل الزراعيّةولآلات تنظيف أو تصنيف أوفرز البيض..","84339000","2","225","75","300","وزن","0","","","",""
"96610","6/8/2025","[84341000] آلات حلب","آلات حلب","84341000","2","225","75","300","وزن","0","","","",""
"96611","6/8/2025","[84342000] آلات وأجهزة صناعة منتجات الألبان","آلات وأجهزة صناعة منتجات الألبان","84342000","2","225","75","300","وزن","0","","","",""
"96612","6/8/2025","[84349000] أجزاء آلات الحلب وآلات وأجهزة صناعة منتجات الألبان.","أجزاء آلات الحلب وآلات وأجهزة صناعة منتجات الألبان.","84349000","2","225","75","300","وزن","0","","","",""
"96613","6/8/2025","[84351000] معاصر ومهارس وآلات وأجهزة مماثلة مما يستعمل في صناعة النبيذ أو السيدر أو عصير الفواكه...","معاصر ومهارس وآلات وأجهزة مماثلة مما يستعمل في صناعة النبيذ أو السيدر أو عصير الفواكه...","84351000","2","225","75","300","وزن","0","","","",""
"96614","6/8/2025","[84359000] أجزاء معاصر ومهارس وآلات وأجهزة مماثلة مما يستعمل في صناعة النبيذ أو السيدر أو عصير..","أجزاء معاصر ومهارس وآلات وأجهزة مماثلة مما يستعمل في صناعة النبيذ أو السيدر أو عصير..","84359000","2","225","75","300","وزن","0","","","",""
"96615","6/8/2025","[84361000] آلات وأجهزة لتحضير أغذية وعلف الحيوانات","آلات وأجهزة لتحضير أغذية وعلف الحيوانات","84361000","2","225","75","300","وزن","0","","","",""
"96616","6/8/2025","[84362100] آلات وأجهزة لحضانة وتفريخ الطيور الداجنة","آلات وأجهزة لحضانة وتفريخ الطيور الداجنة","84362100","2","225","75","300","وزن","0","","","",""
"96617","6/8/2025","[84362900] آلات وأجهزة تربية الطيور الداجنة (عدا أجهزة الحضانة والتفريخ)","آلات وأجهزة تربية الطيور الداجنة (عدا أجهزة الحضانة والتفريخ)","84362900","2","225","75","300","وزن","0","","","",""
"96618","6/8/2025","[84368000] ---    لتربية النحل","","84368000","2","225","75","300","وزن","0","","","",""
"96619","6/8/2025","[84369100] أجزاء لآلات وأجهزة تربية أو حضانة أو  تفريخ الطيور الداجنة","أجزاء لآلات وأجهزة تربية أو حضانة أو  تفريخ الطيور الداجنة","84369100","2","225","75","300","وزن","0","","","",""
"96620","6/8/2025","[84369900] أجزاء لآلات وأجهزةأخر مما يستخدم في الزراعة أو البستنة أو التحريج أو تربية النحل","أجزاء لآلات وأجهزةأخر مما يستخدم في الزراعة أو البستنة أو التحريج أو تربية النحل","84369900","2","225","75","300","وزن","0","","","",""
"96621","6/8/2025","[84371000] آلات لتنظيف أو تصنيف أو فرز أو غربلة البذور أو الحبوب أو البقول اليابسة","آلات لتنظيف أو تصنيف أو فرز أو غربلة البذور أو الحبوب أو البقول اليابسة","84371000","2","225","75","300","وزن","0","","","",""
"96622","6/8/2025","[84378000] آلات وأجهزةللمطاحن أولمعالجةالحبوب أوالبقول اليابسة,عدا المستعملة في المزارع","آلات وأجهزةللمطاحن أولمعالجةالحبوب أوالبقول اليابسة,عدا المستعملة في المزارع","84378000","2","225","75","300","وزن","0","","","",""
"96623","6/8/2025","[84379000] أجزاء الآلات  والأجهزة التابعة للبند  8437","أجزاء الآلات  والأجهزة التابعة للبند  8437","84379000","2","225","75","300","وزن","0","","","",""
"96624","6/8/2025","[84381000] آلات وأجهزة لصناعة منتجات المخابز أو لصناعة العجائن الغذائية","آلات وأجهزة لصناعة منتجات المخابز أو لصناعة العجائن الغذائية","84381000","2","225","75","300","وزن","0","","","",""
"96625","6/8/2025","[84382000] آلات وأجهزة لصناعة المصنوعات السكرية أو الكاكاو أو الشوكولاتة","آلات وأجهزة لصناعة المصنوعات السكرية أو الكاكاو أو الشوكولاتة","84382000","2","225","75","300","وزن","0","","","",""
"96626","6/8/2025","[84383000] آلات وأجهزة لصناعة السكر","آلات وأجهزة لصناعة السكر","84383000","2","225","75","300","وزن","0","","","",""
"96627","6/8/2025","[84384000] آلات وأجهزة لصناعة الجعة (البيرة)","آلات وأجهزة لصناعة الجعة (البيرة)","84384000","2","225","75","300","وزن","0","","","",""
"96628","6/8/2025","[84385000] آلات وأجهزة لتحضير اللحوم أو الطيور","آلات وأجهزة لتحضير اللحوم أو الطيور","84385000","2","225","75","300","وزن","0","","","",""
"96629","6/8/2025","[84386000] آلات وأجهزة لتحضير الفواكه أو الأثمار القشرية أو الخضر","آلات وأجهزة لتحضير الفواكه أو الأثمار القشرية أو الخضر","84386000","2","225","75","300","وزن","0","","","",""
"96630","6/8/2025","[84388000] آلات وأجهزة? غيـر مذكورة أو داخلة في مكان آخر لتحضير أو صناعة الأطعمة","آلات وأجهزة? غيـر مذكورة أو داخلة في مكان آخر لتحضير أو صناعة الأطعمة","84388000","2","225","75","300","وزن","0","","","",""
"96631","6/8/2025","[84389000] أجزاء لآلات صناعة الأغذية أوالمشروبات(غ م س)","أجزاء لآلات صناعة الأغذية أوالمشروبات(غ م س)","84389000","2","225","75","300","وزن","0","","","",""
"96632","6/8/2025","[84391000] آلات وأجهزة لصنع عجائن من مواد ليفية سليلوزية","آلات وأجهزة لصنع عجائن من مواد ليفية سليلوزية","84391000","2","225","75","300","وزن","0","","","",""
"96633","6/8/2025","[84392000] آلات وأجهزة لصنع الورق أو الورق المقوى","آلات وأجهزة لصنع الورق أو الورق المقوى","84392000","2","225","75","300","وزن","0","","","",""
"96634","6/8/2025","[84393000] آلات وأجهزة لتجهيز الورق أو الورق المقوى","آلات وأجهزة لتجهيز الورق أو الورق المقوى","84393000","2","225","75","300","وزن","0","","","",""
"96635","6/8/2025","[84399100] أجزاءلآلات وأجهزة صنع العجائن من مواد ليفية سليلوزية","أجزاءلآلات وأجهزة صنع العجائن من مواد ليفية سليلوزية","84399100","2","225","75","300","وزن","0","","","",""
"96636","6/8/2025","[84399900] أجزاء آلات وأجهزة لصنع أو تجهيز الورق أو الورق المقوى","أجزاء آلات وأجهزة لصنع أو تجهيز الورق أو الورق المقوى","84399900","2","225","75","300","وزن","0","","","",""
"96637","6/8/2025","[84401000] آلات وأجهزة  لحبك وتجليد الكتب والدفاتر? بما فيها آلات وأجهزة خياطة الكتب والدفاتر.","آلات وأجهزة  لحبك وتجليد الكتب والدفاتر? بما فيها آلات وأجهزة خياطة الكتب والدفاتر.","84401000","2","225","75","300","وزن","0","","","",""
"96638","6/8/2025","[84409000] أجزاء آلات وأجهزة لحبك وتجليد الكتب والدفاتر بما فيهاآلات وأجهزة خياطةالكتب والدفاتر","أجزاء آلات وأجهزة لحبك وتجليد الكتب والدفاتر بما فيهاآلات وأجهزة خياطةالكتب والدفاتر","84409000","2","225","75","300","وزن","0","","","",""
"96639","6/8/2025","[84411000] آلات و أجهزة قص عجينة الورق أو الورق أو الورق المقوى","آلات و أجهزة قص عجينة الورق أو الورق أو الورق المقوى","84411000","2","225","75","300","وزن","0","","","",""
"96640","6/8/2025","[84412000] آلات وأجهزة لصنع الأكياس أو الأكياس الصغيرة أو الأظرف (المغلّفات)","آلات وأجهزة لصنع الأكياس أو الأكياس الصغيرة أو الأظرف (المغلّفات)","84412000","2","225","75","300","وزن","0","","","",""
"96641","6/8/2025","[84413000] آلات وأجهزة لصنع العلب والصناديق والأنابيب والبراميل أوالأوعيةالمماثلة بغير طريقةالقولبة","آلات وأجهزة لصنع العلب والصناديق والأنابيب والبراميل أوالأوعيةالمماثلة بغير طريقةالقولبة","84413000","2","225","75","300","وزن","0","","","",""
"96642","6/8/2025","[84414000] آلات وأجهزة لصنع أصناف من عجينة الورق أو الورق أو الورق المقوى? بطريقة القولبة","آلات وأجهزة لصنع أصناف من عجينة الورق أو الورق أو الورق المقوى? بطريقة القولبة","84414000","2","225","75","300","وزن","0","","","",""
"96643","6/8/2025","[84418000] آلات وأجهزة أخر لشــغــل عجينة الورق أو الورق أو الورق المقوى (غ م س)","آلات وأجهزة أخر لشــغــل عجينة الورق أو الورق أو الورق المقوى (غ م س)","84418000","2","225","75","300","وزن","0","","","",""
"96644","6/8/2025","[84419000] أجزاء لآلات وأجهزة أخر لشــغــل عجينة الورق أو الورق أو الورق المقوى ولآلات وأجهزة القص","أجزاء لآلات وأجهزة أخر لشــغــل عجينة الورق أو الورق أو الورق المقوى ولآلات وأجهزة القص","84419000","2","225","75","300","وزن","0","","","",""
"96645","6/8/2025","[84423000] آلات وأجهزةومعدات أخرلتحضيرأوصنع الرواسم أو الألواح أوالأسطوانات أوعناصرطابعةأخر","آلات وأجهزةومعدات أخرلتحضيرأوصنع الرواسم أو الألواح أوالأسطوانات أوعناصرطابعةأخر","84423000","2","225","75","300","وزن","0","","","",""
"96646","6/8/2025","[84424000] أجزاء لآلات وأجهزةومعدات أخرلتحضيرأوصنع الرواسم أو الألواح أوالأسطوانات أوعناصرطابعةأخر","أجزاء لآلات وأجهزةومعدات أخرلتحضيرأوصنع الرواسم أو الألواح أوالأسطوانات أوعناصرطابعةأخر","84424000","2","225","75","300","وزن","0","","","",""
"96647","6/8/2025","[84425000] رواسم  وألواح واسطوانات وغيرها من العناصر الطابعة? أحجار  طباعة وصفائح وألواح .. للطباعة","رواسم  وألواح واسطوانات وغيرها من العناصر الطابعة? أحجار  طباعة وصفائح وألواح .. للطباعة","84425000","2","225","75","300","وزن","0","","","",""
"96648","6/8/2025","[84431100] آلات طابعة أوفست ? تلقم بواسطة لفات "" meel fed ""","آلات طابعة أوفست ? تلقم بواسطة لفات "" meel fed ""","84431100","2","225","75","300","وزن","0","","","",""
"96649","6/8/2025","[84431300] آلات طابعة أوفست أخرى","آلات طابعة أوفست أخرى","84431300","2","225","75","300","وزن","0","","","",""
"96650","6/8/2025","[84431400] آلات طابعة بضغط الحروف "" lettepress "" تلقم بواسطة لفات عدا الألات الطابعة الفليكسوغرافية","آلات طابعة بضغط الحروف "" lettepress "" تلقم بواسطة لفات عدا الألات الطابعة الفليكسوغرافية","84431400","2","225","75","300","وزن","0","","","",""
"96651","6/8/2025","[84431600] آلات طابعة ( فليكسوغرافية "" flexographic "" )","آلات طابعة ( فليكسوغرافية "" flexographic "" )","84431600","2","225","75","300","وزن","0","","","",""
"96652","6/8/2025","[84431700] آلات طابعة بطريقة الألواح المحفورة يدوياً ( غرافير "" gravure "" )","آلات طابعة بطريقة الألواح المحفورة يدوياً ( غرافير "" gravure "" )","84431700","2","225","75","300","وزن","0","","","",""
"96653","6/8/2025","[84431900] آلات وأجهزة طابعة(غ م س) تعمل بالألواح،الاسطوانات وغيرها من العناصر الداخلة في البند8442","آلات وأجهزة طابعة(غ م س) تعمل بالألواح،الاسطوانات وغيرها من العناصر الداخلة في البند8442","84431900","2","225","75","300","وزن","0","","","",""
"96654","6/8/2025","[84433100] آلات تؤدي وظيفتين أوأكثرمن طباعة أونسخ أو ارسال فاكس قابلة للأرتباط بالكومبيوتر أوالشبكة","آلات تؤدي وظيفتين أوأكثرمن طباعة أونسخ أو ارسال فاكس قابلة للأرتباط بالكومبيوتر أوالشبكة","84433100","2","225","75","300","وزن","0","","","",""
